type,side,product_id,time,sequence,trade_id,maker_order_id,taker_order_id,size,price
match,sell,BTC-EUR,2021-04-06T09:02:19.013216Z,10920193402,39866642,622182a8-417e-4ed0-9968-79132e6a3bf4,2567ff81-81c3-42e6-8fb7-48c06b4198a6,0.00096413,49556.48
match,buy,BTC-EUR,2021-04-06T09:02:21.672120Z,10920193860,39866643,7bdffa10-c630-4318-8123-b54236989a74,a5a6547f-cd8e-4956-a8ec-8172445745d0,0.001834,49555.23
match,sell,BTC-EUR,2021-04-06T09:02:22.448456Z,10920193987,39866644,c666573d-e85a-4bf4-ab6a-72c4b1d31329,9207369a-83ef-4bb5-b5ee-3f8242d4e398,0.0173945,49569.09
match,buy,BTC-EUR,2021-04-06T09:02:23.622127Z,10920194167,39866645,8fd41e07-31ca-4c6e-8266-29fe2ace93bd,24c0f447-f746-4ca1-8516-05eaf3b65d3e,0.00066934,49562.85
match,sell,BTC-EUR,2021-04-06T09:02:23.666745Z,10920194181,39866646,7bcf64c9-b83b-410b-9922-8e4e9721564a,e9014004-49e9-41bf-9357-aadf9962f97f,0.00593827,49569.11
match,sell,BTC-EUR,2021-04-06T09:02:25.194607Z,10920194437,39866647,04d8426c-7539-47a0-9f9f-21791f2b0de4,ead50950-e05b-4200-968b-4160cd9af1bf,0.00386205,49572.14
match,sell,BTC-EUR,2021-04-06T09:02:27.241766Z,10920194770,39866648,afffa8b8-5ac5-465e-931d-4ec288531ddb,92012ed6-eb12-47d1-b6d0-b2ba558224ba,0.002899,49576.47
match,sell,BTC-EUR,2021-04-06T09:02:34.244226Z,10920195787,39866649,c6139943-0720-48fb-930f-eac85fb2df13,de26cfe2-873c-4593-b1d7-d224fd7326b2,0.00025239,49585.94
match,sell,BTC-EUR,2021-04-06T09:02:35.961884Z,10920196121,39866650,f4a65f57-7916-431a-b6e0-3ec7da16a0c8,7138461e-0387-484d-a8e0-15be0eeaa747,0.00268283,49588.33
match,buy,BTC-EUR,2021-04-06T09:02:38.177855Z,10920196427,39866651,e6d1b6f7-961b-48b2-b57e-0e9a2708bfba,07d18c6a-2e10-48f8-9e59-d54652068891,0.00096519,49572.56
match,sell,BTC-EUR,2021-04-06T09:02:38.185764Z,10920196430,39866652,5bc28358-6d2b-4cae-808f-ff754e512539,2ec22115-74de-408e-8212-6fd782a0c3c6,0.00096347,49588.42
match,sell,BTC-EUR,2021-04-06T09:02:38.434938Z,10920196444,39866653,5bc28358-6d2b-4cae-808f-ff754e512539,e496cf9a-090d-4e6c-b1cd-09185623cecd,0.01736843,49588.42
match,sell,BTC-EUR,2021-04-06T09:02:39.841063Z,10920196770,39866654,abaeadf1-9e56-45c9-b88d-2e9e4ece0f24,5a0a7061-3d0f-4b16-aeb3-9374d0b049cf,0.00102724,49594.99
match,sell,BTC-EUR,2021-04-06T09:02:39.841063Z,10920196772,39866655,db3f10e2-a4ea-4627-9f81-3634ec7b9ec2,5a0a7061-3d0f-4b16-aeb3-9374d0b049cf,0.00885837,49597.09
match,buy,BTC-EUR,2021-04-06T09:02:41.637945Z,10920197021,39866656,0559936e-1219-4902-92ec-9aefd710c849,5f95712f-d626-4d53-b62b-0119d32ebbf6,0.0006,49588.33
match,buy,BTC-EUR,2021-04-06T09:02:41.990101Z,10920197098,39866657,0559936e-1219-4902-92ec-9aefd710c849,0963b59a-911a-45ab-91f5-c51b45d61217,0.00004317,49588.33
match,buy,BTC-EUR,2021-04-06T09:02:41.990101Z,10920197100,39866658,e6081f2d-1b14-40d6-9a84-3b6d5ba5ab72,0963b59a-911a-45ab-91f5-c51b45d61217,0.00137562,49575.04
match,sell,BTC-EUR,2021-04-06T09:02:44.468380Z,10920197727,39866659,af6ff612-55c3-4a8e-a68f-4d08f28daa37,b0041018-3f63-4f35-a295-645f4dace9f5,0.00962855,49578.62
match,sell,BTC-EUR,2021-04-06T09:02:45.685659Z,10920197991,39866660,2d0b6dfd-5229-4c4f-80ca-68fdb87a0a0a,1305bc94-4617-4a47-bddc-92159d6e5671,0.00154344,49583.83
match,sell,BTC-EUR,2021-04-06T09:02:47.503878Z,10920198369,39866661,ca128011-6a6d-46cc-b217-c50c93e039ea,1ec50253-9f1f-4f81-9abf-0f7caa48d660,0.01929403,49588.68
match,sell,BTC-EUR,2021-04-06T09:02:53.029029Z,10920199284,39866662,e71dd79e-5282-4b18-bd18-31a1f0cd68a9,1d4eb6c4-883d-485d-a123-6f7f7ef2efe3,0.01605216,49589.58
match,sell,BTC-EUR,2021-04-06T09:02:54.440208Z,10920199547,39866663,0f5eee94-98d0-4641-b601-079472b37001,f033f8a8-2777-472b-901b-4e0290326cda,0.02701235,49587.87
match,sell,BTC-EUR,2021-04-06T09:02:55.448201Z,10920199702,39866664,4e85bb87-b079-4844-bea1-b5bac86c15d7,8e2bf899-8f36-478e-bd46-165c0a2c84ae,0.02966252,49587.09
match,sell,BTC-EUR,2021-04-06T09:02:58.191306Z,10920199951,39866665,3d326605-516f-4b84-a316-26c59acf4e33,ad275375-05a5-433e-ac00-d03d28977307,0.00280927,49587.07
match,sell,BTC-EUR,2021-04-06T09:02:58.319922Z,10920199969,39866666,244a064d-4563-4bda-adf6-7e241d369981,61cfac55-e892-49ae-b290-9250f255c825,0.01898607,49587.06
match,sell,BTC-EUR,2021-04-06T09:03:01.521926Z,10920200466,39866667,ac04a82f-4318-4f25-a14d-260e112d6228,1a40306a-dadb-4e3b-aabe-1d7109f7e2d0,0.01922802,49588.09
match,sell,BTC-EUR,2021-04-06T09:03:01.521926Z,10920200468,39866668,13718952-ada4-4fc6-a634-041022567fd0,1a40306a-dadb-4e3b-aabe-1d7109f7e2d0,0.0210311,49589.67
match,sell,BTC-EUR,2021-04-06T09:03:01.618820Z,10920200500,39866669,60ca5f47-d706-4a9a-b73b-42d0b2f2c6ad,a1c8c587-ff60-4924-9c30-87c54152afcd,0.00938977,49588.08
match,buy,BTC-EUR,2021-04-06T09:03:02.466937Z,10920200642,39866670,c6dbf0a1-6332-455d-aca4-09f8b488b4be,6d122f02-1c7c-42d9-82ae-8df389f35f35,0.01195952,49563.31
match,sell,BTC-EUR,2021-04-06T09:03:03.767154Z,10920200766,39866671,2cccabbd-6a02-4abd-beb6-b5a43afa357e,09f9b050-2631-4972-81b7-393c33733e36,0.00033127,49580.96
match,sell,BTC-EUR,2021-04-06T09:03:04.262370Z,10920200805,39866672,2cccabbd-6a02-4abd-beb6-b5a43afa357e,c59136e3-0131-49fe-9529-1e6dc08ee867,0.01854886,49580.96
match,sell,BTC-EUR,2021-04-06T09:03:04.262370Z,10920200807,39866673,6ac3fce8-a34e-476b-bfc9-3df605d7437e,c59136e3-0131-49fe-9529-1e6dc08ee867,0.03145114,49589.46
match,sell,BTC-EUR,2021-04-06T09:03:04.335534Z,10920200835,39866674,cab4ae3a-b427-464c-b25d-52068fd48eda,edf6e42c-3f55-423e-ab72-e8fa1c1e2283,0.00173668,49589.44
match,sell,BTC-EUR,2021-04-06T09:03:09.159600Z,10920201150,39866675,f6ee94e4-0a5a-4fc9-ad64-b19c5720fb52,79041a4d-c5e5-4e4c-a144-6ea5eae8fb96,0.00428707,49590.98
match,sell,BTC-EUR,2021-04-06T09:03:09.159600Z,10920201152,39866676,376dd192-b49a-4698-83fa-e694be915a4f,79041a4d-c5e5-4e4c-a144-6ea5eae8fb96,0.01583763,49590.99
match,sell,BTC-EUR,2021-04-06T09:03:11.037215Z,10920201356,39866677,376dd192-b49a-4698-83fa-e694be915a4f,1f29f0d2-54d0-49a9-a274-e709c17477fd,0.00479049,49590.99
match,sell,BTC-EUR,2021-04-06T09:03:11.037215Z,10920201358,39866678,58420c88-0a82-4642-8c60-35ecaec58146,1f29f0d2-54d0-49a9-a274-e709c17477fd,0.00015238,49591.78
match,sell,BTC-EUR,2021-04-06T09:03:13.015247Z,10920201475,39866679,4b9c2a77-5cf1-484e-8e26-dd8a49c69510,9dcd8b95-9c53-4b7e-8dcc-dea71b016e26,0.00047172,49592.14
match,buy,BTC-EUR,2021-04-06T09:03:14.228703Z,10920201572,39866680,fee266aa-1a6d-4a12-970a-6fe682e8cbf5,19ee2eb3-3bad-4d5d-bdfe-fe76c47a8c7b,0.0046434,49578.56
match,buy,BTC-EUR,2021-04-06T09:03:14.750263Z,10920201603,39866681,fee266aa-1a6d-4a12-970a-6fe682e8cbf5,ea434f0f-93c0-4d66-9c58-33e646bba73c,0.00083118,49578.56
match,sell,BTC-EUR,2021-04-06T09:03:15.071552Z,10920201611,39866682,7776b935-c04c-4352-ab0d-9448c15ac674,6dca09be-088e-4f83-b37d-13eaeca82a5d,0.00020063,49593.44
match,sell,BTC-EUR,2021-04-06T09:03:15.571144Z,10920201670,39866683,db0a0dfb-99f0-403c-afff-679af491c21f,813f5642-29cf-4c76-845d-87ce6b4e2beb,0.00018088,49594.07
match,sell,BTC-EUR,2021-04-06T09:03:15.803718Z,10920201701,39866684,db0a0dfb-99f0-403c-afff-679af491c21f,4b151508-1dd5-4ddd-afd3-6d8875ff10db,0.00234776,49594.07
match,sell,BTC-EUR,2021-04-06T09:03:16.232704Z,10920201734,39866685,db0a0dfb-99f0-403c-afff-679af491c21f,621d7a8f-a569-4c27-9617-b8773b302a00,0.00096326,49594.07
match,buy,BTC-EUR,2021-04-06T09:03:16.393270Z,10920201755,39866686,11bff52b-15e8-4c6a-9802-ffa0f9e5951a,791c8de9-645e-4aca-a982-ff3862f9ec1e,0.10136051,49578.58
match,buy,BTC-EUR,2021-04-06T09:03:17.250935Z,10920201798,39866687,0c5b254a-1266-4cdf-bdc8-422061aa8e5a,e1227fd0-ea2e-4fb6-98cf-13c9b7319b1f,0.00018088,49578.52
match,sell,BTC-EUR,2021-04-06T09:03:17.992449Z,10920201850,39866688,b29ec246-a0dc-4341-9479-1c35f3e1f2bf,0050abd5-4df0-4716-a9c0-2fcf18b9b33e,0.00018087,49594.05
match,buy,BTC-EUR,2021-04-06T09:03:19.930405Z,10920202051,39866689,f7e2e07b-9f90-4e03-8aad-fce2ef5e4be1,e0fd21f7-1a60-4d35-9be9-34eaf3c8c6cc,0.00018087,49578.6
match,sell,BTC-EUR,2021-04-06T09:03:20.012935Z,10920202078,39866690,f3213d37-3879-4507-ac8c-1dccc2932897,7e5558fe-f63c-4b40-9a4a-d8cafc0e2d68,0.00214354,49597.46
match,sell,BTC-EUR,2021-04-06T09:03:20.012935Z,10920202080,39866691,9362e324-a170-4cc4-8f1e-416148ca9d8d,7e5558fe-f63c-4b40-9a4a-d8cafc0e2d68,0.0017153,49597.47
match,sell,BTC-EUR,2021-04-06T09:03:21.964441Z,10920202345,39866692,07cc8eb1-b9a5-4cbd-b520-8815942d08f7,aff20eca-d567-4088-b96c-8a9dba57fd95,0.00829653,49597.16
match,sell,BTC-EUR,2021-04-06T09:03:22.046093Z,10920202355,39866693,17b93fd7-7ab7-4c86-a8c4-27e8328dfa82,9e706d76-f057-4f43-8e18-d910823b38a2,0.00771768,49597.14
match,sell,BTC-EUR,2021-04-06T09:03:22.892229Z,10920202475,39866694,c76b3d0c-4885-49c9-87f8-9e506f816c5e,199df0c8-c722-4e21-ba1b-793a17fa535f,0.19770257,49596.96
match,sell,BTC-EUR,2021-04-06T09:03:26.060706Z,10920202992,39866695,e380c06b-8d43-41c5-a838-41c53f7af6f9,e6b9ccfc-c2be-4fa7-835b-99a8190f7dee,0.00096328,49595.93
match,sell,BTC-EUR,2021-04-06T09:03:29.060421Z,10920203816,39866696,2d0a13d2-2e72-4d2d-ab98-dba6169acf6d,e19be134-cef0-4d61-824f-20e307624fd8,0.00040339,49578.57
match,buy,BTC-EUR,2021-04-06T09:03:32.490421Z,10920204316,39866697,4016cd32-8f01-45f5-b1e4-973a6ad87fb0,b410b03e-92b1-4cbd-a5cd-d697eb3f31a1,0.001,49567.17
match,sell,BTC-EUR,2021-04-06T09:03:39.817715Z,10920205157,39866698,59c229af-b5a7-4988-825e-b021e5fd9f77,bcd20bad-7473-41eb-8b89-7be510065e58,0.00018083,49579.03
match,sell,BTC-EUR,2021-04-06T09:03:42.078345Z,10920205383,39866699,edff08ff-0abd-4548-82bd-78321e3e9721,1797aea1-29fb-45b2-ac7b-7349a7432339,0.00050248,49579
match,sell,BTC-EUR,2021-04-06T09:03:45.071921Z,10920205693,39866700,9168a69a-f0a4-43bc-b2ad-a2e9cfc8bbcb,c14b3a94-19fc-4d8c-ba2b-1e544bc71b60,0.00123767,49579
match,sell,BTC-EUR,2021-04-06T09:03:45.071921Z,10920205695,39866701,59c229af-b5a7-4988-825e-b021e5fd9f77,c14b3a94-19fc-4d8c-ba2b-1e544bc71b60,0.00076927,49579.03
match,sell,BTC-EUR,2021-04-06T09:03:45.277370Z,10920205721,39866702,59c229af-b5a7-4988-825e-b021e5fd9f77,41b092a5-851e-4ebd-908a-c58b5634aeb7,0.00099344,49579.03
match,buy,BTC-EUR,2021-04-06T09:03:45.665827Z,10920205762,39866703,f68ccaf3-930d-4535-8c80-44b2a242795f,664d24e2-5b86-4d93-83b0-a2cf83b172d9,0.03033015,49561.59
match,buy,BTC-EUR,2021-04-06T09:03:45.665827Z,10920205764,39866704,14f1e9ee-1f54-475d-b4c7-21180ddb7bf2,664d24e2-5b86-4d93-83b0-a2cf83b172d9,0.43,49561.58
match,buy,BTC-EUR,2021-04-06T09:03:45.665827Z,10920205766,39866705,cd1d53c7-91d3-4a7e-b4a0-1788539941e9,664d24e2-5b86-4d93-83b0-a2cf83b172d9,0.0145875,49561.56
match,sell,BTC-EUR,2021-04-06T09:03:48.363137Z,10920206101,39866706,08987b1e-5882-477d-8d2b-496504d6bbac,37f129d1-1724-4429-b897-95d015e2949d,0.01929941,49578.86
match,buy,BTC-EUR,2021-04-06T09:03:48.795210Z,10920206152,39866707,f268c11a-bef1-4448-a637-89ea54e1457f,11caabb9-e912-4ac0-bfd1-33a790b16e8e,0.00017525,49560.93
match,sell,BTC-EUR,2021-04-06T09:03:54.483926Z,10920206826,39866708,8fbdef12-71af-4da9-a579-e3bd211b14dd,39ebe4af-8bc4-4e2f-9ef9-ed964758e109,0.00104343,49579.01
match,sell,BTC-EUR,2021-04-06T09:03:56.655776Z,10920206963,39866709,8fbdef12-71af-4da9-a579-e3bd211b14dd,8f16ed59-f7f1-4f1d-be1c-f227803e8302,0.00098368,49579.01
match,sell,BTC-EUR,2021-04-06T09:03:56.781082Z,10920206972,39866710,8fbdef12-71af-4da9-a579-e3bd211b14dd,fe0c697f-b89a-4859-9a66-de0e359b2c68,0.00080299,49579.01
match,sell,BTC-EUR,2021-04-06T09:04:00.059528Z,10920207276,39866711,3869a780-b1ad-43b8-a168-b6e44ebc0f1c,cfd15432-f8cc-48b9-a93e-9429eb40e235,0.00018083,49585.05
match,sell,BTC-EUR,2021-04-06T09:04:00.121181Z,10920207288,39866712,9c73eb6e-6909-4aa6-af22-85119f789c1a,7cc7fc0a-61d8-4630-ac0d-61dc7934d2d4,0.0067243,49585.04
match,sell,BTC-EUR,2021-04-06T09:04:00.480193Z,10920207348,39866713,1f7276d9-2890-4151-915c-24612f3707d6,fa451745-efe0-4d3c-b8e3-7f8ef3c6322a,0.00192988,49585
match,buy,BTC-EUR,2021-04-06T09:04:03.742287Z,10920207606,39866714,65f78e0d-0268-4fab-b7ba-82842d089dc5,478cb8c8-1ece-4014-8e17-5b73da6552c2,0.023,49572.07
match,sell,BTC-EUR,2021-04-06T09:04:04.499265Z,10920207666,39866715,85111847-472a-4b4b-a034-228989f2c82c,7247812a-551b-4b13-92da-0ed84e4fe7a7,0.00338204,49584.82
match,sell,BTC-EUR,2021-04-06T09:04:06.446007Z,10920208008,39866716,2ab85cf9-4b86-4348-85bc-08096df240d7,4bad7dbe-7622-443a-978d-2aceb2105fdc,0.00502585,49592.28
match,sell,BTC-EUR,2021-04-06T09:04:08.462322Z,10920208303,39866717,a2033396-51f1-41bf-9d6c-a16ea29094f4,fe59a80f-df0d-403c-8518-107c050aeaf4,0.00020067,49596.66
match,sell,BTC-EUR,2021-04-06T09:04:12.501822Z,10920208569,39866718,10786e45-21a1-4175-b9d6-affa8321fa91,7c0a0425-a1bd-4bb1-b77f-8a87751b2959,0.00056194,49596.68
match,sell,BTC-EUR,2021-04-06T09:04:13.815138Z,10920208615,39866719,3dc45bd3-a0cf-4729-98ce-d8f896f2e1e0,725e1fd7-1e85-4354-8012-381541ea9f7a,0.00289449,49596.68
match,buy,BTC-EUR,2021-04-06T09:04:20.778453Z,10920209007,39866720,dbb8c982-0d3a-445f-88e3-0dd4b0d574ef,a58913ef-90a2-4363-9f14-409dbb41404b,0.00064866,49591.53
match,sell,BTC-EUR,2021-04-06T09:04:24.238761Z,10920209405,39866721,177631e3-278c-4d9c-a37c-2b145dcb9f7b,9b7ef416-c74a-4770-a929-171ead6b9400,0.00040124,49596.88
match,buy,BTC-EUR,2021-04-06T09:04:28.174871Z,10920209747,39866722,6470c762-64a6-4362-bdb1-1792400bb376,1defeb4f-b77e-4546-90ec-4673f3c92ea3,0.00174834,49596.66
match,sell,BTC-EUR,2021-04-06T09:04:28.695359Z,10920209788,39866723,76bae0ca-aa04-4d25-9442-fc42a77143f7,3731c21e-542d-407e-8741-5aa4f24abeb6,0.00194625,49596.9
match,sell,BTC-EUR,2021-04-06T09:04:31.139872Z,10920210041,39866724,76bae0ca-aa04-4d25-9442-fc42a77143f7,7f388cb6-edec-4f41-9b97-cdf9ae73eab8,0.05015559,49596.9
match,sell,BTC-EUR,2021-04-06T09:04:35.522350Z,10920210583,39866725,c75de404-3797-40b5-b806-e8e064ef508d,6cafe647-fa3c-40cf-b166-8ac8ae4a6c7c,0.0080238,49603.64
match,sell,BTC-EUR,2021-04-06T09:04:36.867955Z,10920210735,39866726,ee8d69b7-1f61-49d7-89f3-fb5feba928ab,29950a93-ea7f-4849-87b3-785439e88c64,0.17797651,49600.23
match,sell,BTC-EUR,2021-04-06T09:04:36.905430Z,10920210762,39866727,a5aa8141-e3d7-49df-93e9-c9f11cfdbea8,3a23cb0a-67a4-4c04-9449-925f49e9ecd3,0.17090201,49600.24
match,sell,BTC-EUR,2021-04-06T09:04:38.839647Z,10920211142,39866728,cf99a3cd-1aad-40b3-a97f-43aad7219938,01db86dc-9bf3-4087-8b8a-55518b42b279,0.00102,49604.54
match,buy,BTC-EUR,2021-04-06T09:04:44.350854Z,10920211890,39866729,0111fb7e-fc1e-4729-9da8-c57554a2d2a9,30bd5c8e-18ca-49ec-8931-c434f0d2a145,0.00067667,49603.08
match,sell,BTC-EUR,2021-04-06T09:04:52.638998Z,10920213419,39866730,b8402e9e-8164-4a1c-847c-984b8d3a6d76,f6e65194-9406-4386-9a07-8d97327ed118,0.00294821,49607.95
match,sell,BTC-EUR,2021-04-06T09:04:53.048843Z,10920213482,39866731,4575ccf6-b093-40a9-bfe6-bc988637a475,0a47fee4-64a4-4afb-9ea2-ce9278c72553,0.00194619,49607.87
match,sell,BTC-EUR,2021-04-06T09:04:58.962430Z,10920214239,39866732,5d25596f-6123-49e2-9caf-710a81a693c9,d8b6c2a0-a1c7-4f8f-93e0-36d14e2fac4e,0.00056182,49607.97
match,buy,BTC-EUR,2021-04-06T09:05:00.592734Z,10920214465,39866733,6470c762-64a6-4362-bdb1-1792400bb376,367f45f5-3ae6-477b-b69f-8dedfb0cef7a,0.00326724,49596.66
match,buy,BTC-EUR,2021-04-06T09:05:00.592734Z,10920214467,39866734,205b38e0-9dd3-43ad-b5a8-9c1ed07dd3fb,367f45f5-3ae6-477b-b69f-8dedfb0cef7a,0.02321235,49591.54
match,buy,BTC-EUR,2021-04-06T09:05:00.592734Z,10920214469,39866735,57971767-12d7-4fc7-9745-99455f17ec56,367f45f5-3ae6-477b-b69f-8dedfb0cef7a,0.03128457,49591.53
match,buy,BTC-EUR,2021-04-06T09:05:00.952800Z,10920214499,39866736,c75b9f66-3ef7-49f9-b586-9e9654bb82cf,8ab0cdaf-2227-436f-bd67-6c421531958b,0.00096157,49591.54
match,sell,BTC-EUR,2021-04-06T09:05:02.305664Z,10920214650,39866737,555bbc4b-8d29-48d7-b6de-e288d02f9982,48696782-e4c3-4c79-aff2-8d9ca5af50ee,0.00395061,49605.86
match,sell,BTC-EUR,2021-04-06T09:05:02.469743Z,10920214668,39866738,555bbc4b-8d29-48d7-b6de-e288d02f9982,aabd823f-5811-4eae-8611-d49c034a9e24,0.00018073,49605.86
match,sell,BTC-EUR,2021-04-06T09:05:03.830557Z,10920214853,39866739,ddb366fc-b28d-4725-98e2-ab1aed227026,224039fc-2af3-4013-ae85-0db48f69dc0f,0.00636514,49605.19
match,buy,BTC-EUR,2021-04-06T09:05:10.363593Z,10920215617,39866740,57971767-12d7-4fc7-9745-99455f17ec56,9d9e491a-1454-4a4c-92a4-30bfa0134a52,0.00052534,49591.53
match,sell,BTC-EUR,2021-04-06T09:05:20.534119Z,10920217011,39866741,fbe4e20b-9635-4556-aa69-bf3fcabe4f40,e09b7108-0a77-45c4-848b-88933857a526,0.0025511,49604.78
match,sell,BTC-EUR,2021-04-06T09:05:22.377609Z,10920217284,39866742,67a2a745-69de-43a1-aa94-689e5c663067,fcd25810-f140-4a5b-b988-977504d58596,0.00192881,49610.2
match,sell,BTC-EUR,2021-04-06T09:05:25.824674Z,10920217630,39866743,00430ed7-808c-4b1f-9089-90ca7f181327,ac0e20d3-a944-4597-8b38-52fc09ca4e4e,0.00192876,49607.88
match,sell,BTC-EUR,2021-04-06T09:05:27.136285Z,10920217793,39866744,dcecc87c-0606-4fa9-a641-09d56d7ba2f7,0ce654e5-5b95-4b0f-967b-2c7995116355,0.0152103,49607.88
match,sell,BTC-EUR,2021-04-06T09:05:27.136285Z,10920217795,39866745,ab97d46c-0dc7-4850-9fb9-181e17db5455,0ce654e5-5b95-4b0f-967b-2c7995116355,0.01999996,49607.89
match,sell,BTC-EUR,2021-04-06T09:05:27.136285Z,10920217797,39866746,769eef70-065c-4a6c-97db-b47a272aaff9,0ce654e5-5b95-4b0f-967b-2c7995116355,0.01815082,49610.09
match,sell,BTC-EUR,2021-04-06T09:05:27.748524Z,10920217883,39866747,102393a4-f84c-481f-a7d4-ecba5452af79,aa20d95c-407b-461c-b39d-925a24b35f4a,0.01007859,49607.59
match,sell,BTC-EUR,2021-04-06T09:05:28.036450Z,10920217932,39866748,a137f7ee-56c7-4321-879d-8bf467f37a9c,e44431d3-481b-45ac-8f78-7d9e6267784e,0.00760515,49610.2
match,sell,BTC-EUR,2021-04-06T09:05:28.036450Z,10920217934,39866749,7416dffb-09cc-488c-963e-8969dae01c04,e44431d3-481b-45ac-8f78-7d9e6267784e,0.00227714,49610.21
match,sell,BTC-EUR,2021-04-06T09:05:28.829370Z,10920218055,39866750,7416dffb-09cc-488c-963e-8969dae01c04,0b1841a8-bcf8-4900-be82-89f26f493ff4,0.00603507,49610.21
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218608,39866751,5fd19a82-c7eb-4e7e-a8cd-a2b60a52a243,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.00380257,49610.2
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218610,39866752,7416dffb-09cc-488c-963e-8969dae01c04,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.03565429,49610.21
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218612,39866753,54f07f19-e00d-478c-83a7-ef595684bce8,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.02398154,49611.3
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218614,39866754,065c0b6c-24dc-4424-8774-03d1e11db2c4,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.2,49615.02
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218616,39866755,1ea02b0b-22ef-483f-8015-0814758e2bdd,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.21611332,49621
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218618,39866756,bc48f8c4-8938-4bf3-894b-649d36fb3762,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.1,49621.01
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218620,39866757,cd507a0a-cb3f-4d34-8825-43a0d29f69dd,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.0308,49621.03
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218622,39866758,19a7e593-5337-4048-b7fd-9be270e09083,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.0512137,49621.69
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218624,39866759,8c7022dc-92dd-4046-9bd8-65c2f53c2f4d,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.15,49623.81
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218626,39866760,983aec0b-86da-497c-910c-11931214b4d3,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.29097947,49623.82
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218628,39866761,023a3d7b-bf90-4c35-b0cf-1031ffa1f2d7,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.15064976,49625.5
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218630,39866762,c852b36b-da1e-4e86-aeac-1e2ab0505901,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.03528,49625.51
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218632,39866763,aad015de-8e1e-45c9-b362-3d63f6b41c2a,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.123,49625.52
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218634,39866764,a73bbe3a-9628-4559-b5b3-5b783d9ba9be,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.3,49627.05
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218636,39866765,3923bc48-d4a0-49ca-a59c-ccd632c1aa57,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.0318041,49627.07
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218638,39866766,3964fda9-c98f-4082-a739-69c2cc72d062,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.08062423,49628.85
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218640,39866767,bdf597cf-f389-4e05-8077-328e7c3d8752,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.03,49629.16
match,sell,BTC-EUR,2021-04-06T09:05:34.423938Z,10920218642,39866768,4799f7dc-d4c7-480f-b4fd-be969dec95ae,56ba1d9f-acc8-45c7-83ac-23eb3eac5f11,0.14609702,49629.18
match,buy,BTC-EUR,2021-04-06T09:05:34.863675Z,10920218734,39866769,c4445411-2e3d-4ea2-8f19-c8fc6219113c,5bb07b43-2d6a-4cc3-acb5-85b7f211428a,0.00109266,49591.64
match,sell,BTC-EUR,2021-04-06T09:05:36.046412Z,10920218867,39866770,9cee5866-6753-4699-98e7-6ea4e25b0af7,40305c4d-ed14-4182-a98f-5cdcdfede9b8,0.02668048,49609.79
match,sell,BTC-EUR,2021-04-06T09:05:36.984191Z,10920218966,39866771,9cee5866-6753-4699-98e7-6ea4e25b0af7,6d15d889-fb56-44c7-a39e-a953e1f4e7d9,0.00037125,49609.79
match,buy,BTC-EUR,2021-04-06T09:05:40.056066Z,10920219125,39866772,ac22abeb-d414-47ee-8e63-4d312b8d9996,03375168-4cc2-42d4-bd4f-20c02dbf0576,0.00207787,49593.43
match,buy,BTC-EUR,2021-04-06T09:05:40.374880Z,10920219160,39866773,7d228e82-a20c-4831-bab5-97c64f513cf8,fa714663-c202-4bc2-a4e9-de256cb24a30,0.02842886,49593.48
